question,answer
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '-11℃', '지상 11층, 지하 5층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '전기설비', 중분류 '전기설비공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설비작업'이며, 장소는 '업무시설 / 내부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '결빙구간 이동 시 부주의'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",현장 내 결빙구간 얼음 제거와 모래 및 부직포 설치를 통한 재발 방지 대책.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '20℃', '지상 2층, 지하 1층'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '강관동바리')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '숙박시설 / 내부', 부위는 '강관동바리 / 동바리 수평재' 입니다. 사고 원인은 '발 헛디딤으로 넘어지며 동바리에 가슴을 부딪힘'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",이동 중 하부를 잘 살피며 조심히 다니도록 하는 근로자 안전교육 실시
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '3℃', '지상 22층, 지하 6층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '철근')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '근린생활시설 / 내부', 부위는 '철근 / 상부(위)' 입니다. 사고 원인은 '2023년 12월 21일 9시 30분경 골조업체 소속 보통인부가 지하 3층 결빙구간 제거 작업 중 단순 넘어짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",철근 상부 통행 및 결빙구간 통행 시 손을 주머니에 넣고 통행 금지하며 전방을 주시하는 안전 수칙 준수와 추후 산업재해조사표 제출 예정.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '5℃', '지상 10층, 지하 1층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '타설작업'이며, 장소는 '교육연구시설 / 외부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '보양 천막 위로 이동하던 중 미끄러짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",단독작업금지를 통한 작업 전 확인 및 주의사항 등 위험요소 상호 확인 후 작업 진행.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '5℃', '지상 8층, 지하 1층'입니다. 인적사고 '교통사고'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '공장 / 외부', 부위는 '기타 / 현장 외부 도로' 입니다. 사고 원인은 '오토바이, 덤프트럭 신호 위반 및 지정차로 미 준수로 인한 부주의'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",교통사고사례 전파 및 교육을 통한 신호위반 금지와 안전거리 확보의 필요성.
"사고인지 시간 '기타 -'이고, 날씨 '맑음' 일 때 기온 '-9℃', '-'입니다. 인적사고 '기타'이고, 물적사고'기타' 입니다. 공사종류 대분류 '토목', 중분류 '항만' 공사 중 공종 대분류 '토목', 중분류 '항만공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '호안 / 부두 앞 50m 해상', 부위는 '기타 / 부선' 입니다. 사고 원인은 '원인불명(현재 해경 등 수사기관에서 원인 조사 중) 사유로 기상악화(풍랑주의보)로  인해 부두 근처에서 정박하여 계류 중이던 부선의 선미가 침몰하였고, 침몰을 인지한 승선원 역시 알 수 없는 이유로 탈출하지 않고 선실에 머물러 빠져나오지 못하여 사망하였음(동 항목 위의 사고원인 항목의 분류에는 명확히 해당하는 것이 없어 작업자 부주의로 선택하였음)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","해상 장비 등에서 침수 발생 시 작업자가 즉시 탈출할 수 있도록 안전 교육을 실시하고, 수사기관의 원인 조사 결과에 따라 추가적인 재발 방지 대책을 수립할 계획."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '5℃', '지상 8층, 지하 1층'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '전기설비', 중분류 '전기설비공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '공장 / 내부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '유도원 통제가 되지 않다 재해자와 유도원의 의사소통 미흡'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",인력 양중 시 유도원 하부 통제와 상하부 의사소통 실시.
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '-2℃', '지상 9층, 지하 1층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '공장 / 내부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '소부재 운반관리 소홀'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",인력운반 최소화 방안.
"사고인지 시간 '정규작업 -'이고, 날씨 '강설' 일 때 기온 '-7℃', '지상 3층, 지하 0층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '지붕 및 홈통공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '운수시설 / 내부', 부위는 '기타 / 상부(위)' 입니다. 사고 원인은 '빙판길 닉상(넘어짐)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",결빙 구간 안전 확인과 대체 건설사업관리기술인 투입 후 공사 추진 및 사고자의 수술 후 경과 관찰.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '12℃', '지상 18층, 지하 2층'입니다. 인적사고 '떨어짐(2미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '도장공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '도장작업'이며, 장소는 '공동주택 / 외부', 부위는 '기타 / 사다리' 입니다. 사고 원인은 '구미인의대동다숲아파트단지내 000씨가 동호수 페인트작업중 A형사다리에서 내려오며 미끄러져 떨어졌음.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",사다리작업 시 2인 1조로 작업하도록 조치하는 계획.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '2℃', '지상 1층, 지하 0층'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '가설공사' 작업에서 사고객체 '가시설'(중분류: '비계')와 관련된 사고가 발생했습니다. 작업 프로세스는 '조립작업'이며, 장소는 '공장 / 외부', 부위는 '비계 / 상부(위)' 입니다. 사고 원인은 '강한돌풍으로 인한 비계 부딪힘'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",기상 상태 확인 후 강한 돌풍 시 크레인 작업 중지.
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '7℃', '지상 4층, 지하 48층'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '거푸집')와 관련된 사고가 발생했습니다. 작업 프로세스는 '형틀 및 목공'이며, 장소는 '공동주택 / 인접주변', 부위는 '거푸집 / 옆' 입니다. 사고 원인은 '형틀 거푸집 설치 작업 후 고정작업 중 / 기둥 거푸집을 고정하기 위해 라쳇자동바를 설치하고 조임 작업을 진행하던 중 라쳇자동바의 철재고리 연결부가 파단되며 반동으로 튀어 재해자의 구강부를 타격하여 치아가 손상됨 / 중국산 라쳇자동바의 안전성 확인 불가(국산 제품과 비교한 결과 파단부위 철재고리가 가공이 되지 않고 날카로워 압력이 가해지자 라쳇자동바의 철재고리 연결부위가 파단된 것으로 추정됨)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",기존 중국산 라쳇자동바를 국산으로 전면 교체하고 자재 입고 시 검수 철저 및 작업 전 자재의 손상 유무를 확인하여 작업하는 방안.
"사고인지 시간 '정규작업 -'이고, 날씨 '강우' 일 때 기온 '41℃', '지상 25층, 지하 3층'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '비계')와 관련된 사고가 발생했습니다. 작업 프로세스는 '마감작업'이며, 장소는 '공동주택 / 내부', 부위는 '비계 / 바닥' 입니다. 사고 원인은 '인천검단 AA16BL 공동주택  1층 벽면 견출작업후 말비계위에서 내려오던 중 발이 미끄러지면서 넘어져 오른쪽 새끼손가락 골절'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","말비계 사용 부주의에 의한 사고사례 전파교육, 말비계 사용 시 주의사항에 대한 교육 강화, 매일 말비계 사용 작업 순찰 강화, 경미한 부상에 대한 협력업체의 사고보고체계 준수 대책 마련, 안전관리 철저 지시."
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '9℃', '지상 40층, 지하 5층'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '해체 및 철거공사' 작업에서 사고객체 '가시설'(중분류: '거푸집')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '공동주택 / 내부', 부위는 '거푸집 / 거푸집 사이' 입니다. 사고 원인은 '해체된 거푸집 정리 중 거푸집 사이 손가락 협착'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",안전교육 및 작업방법 변경(기구 이용) 실시
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '1℃', '지상 8층, 지하 1층'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '핀')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '창고시설 / 지상 8층', 부위는 '핀 / 1번 코어' 입니다. 사고 원인은 '작업 시 근로자 보안경 및 안전보호구 미착용'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",작업 전 클립형 보안경 착용과 밴드 해체 전 원형핀 잔존여부 확인에 대한 재차 교육 실시.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '-1℃', '지상 23층, 지하 3층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '전기설비', 중분류 '전기설비공사' 작업에서 사고객체 '가시설'(중분류: '기타 가시설')와 관련된 사고가 발생했습니다. 작업 프로세스는 '전기작업'이며, 장소는 '공동주택 / 외부', 부위는 '기타 가시설 / 바닥' 입니다. 사고 원인은 '101동 2호기 호이스트를 사용하여 내려오던 중 충격이 발생하였고, 그 충격으로 인해 허리에 통증이 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","호이스트 정기점검 및 안전점검 실시, 이동시 중량물 관리 철저, 불안정한 행동 관련 안전교육 및 TBM 시 사고사례 전파 교육 실시."
