question,answer
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '6℃', '지상 1층, 지하 0층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '지붕 및 홈통공사' 작업에서 사고객체 '건설공구'(중분류: '사다리')와 관련된 사고가 발생했습니다. 작업 프로세스는 '마감작업'이며, 장소는 '창고시설 / 외부', 부위는 '사다리 / 고소' 입니다. 사고 원인은 '사다리 위에서 실리콘 작업을 마치고 내려오던 중 미끄러져 넘어지면서 안전모가 벗겨져 머리쪽에 창상이 발생함'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","이동식 사다리 사용 시 2인 1조 작업 및 최상부 발판에서 작업 금지, 안전수칙 준수 및 위험 요인에 대한 안전교육 철저."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '8℃', '지상 29층, 지하 2층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기계설비', 중분류 '기계설비공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '공동주택 / 내부', 부위는 '기타 / 지하' 입니다. 사고 원인은 '매일 아침TBM 시간에 현장 내 결빙 구간 미끄럼 위험에 관하여 전파 및 교육을 진행 하였으나, 작업자의 부주의한 행동으로 인해 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",아침조회시간 및 각 공종별 TBM 시간에 사고사례를 전파하고 비슷한 재해가 발생하지 않도록 교육 실시.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '1℃', '지상 29층, 지하 2층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '공동주택 / 외부', 부위는 '기타 / 하부(아래)' 입니다. 사고 원인은 '작업 중 철근 상부 결빙으로 인해 미끄러져 발등을 다침'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","철근배근구간 실족방지망 추가 설치, 결빙구간 염화칼슘 포설, 해당공정 근로자 특별안전교육 실시."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '-7℃', '지상 5층, 지하 1층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '건축 토공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '청소작업'이며, 장소는 '교육연구시설 / 외부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '화장실 PIT 터파기구간 청소작업중 결빙구간에 미끄러지면서 발목이 접질려서 발목골절 재해 발생함'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",바닥 물기나 기름 즉시 제거와 동절기 안전사고 관련 안전교육 및 작업자 동선 안전관리 철저 지시를 통한 재발 방지 대책 마련.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '-2℃', '지상 29층, 지하 3층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '공동주택 / 내부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '내부 계단 현장 내 조도 미확보 및 결빙구간 방치로 인해 미끄러져 넘어지면서 어깨 탈골'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","계단 내 조도 확보 및 결빙구간 삭제 조치, 작업자 사고내용 전파와 안전환경 제공 및 작업 전 작업환경 점검 실시 요청의 통합적 실행."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '5℃', '지상 27층, 지하 3층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '타설작업'이며, 장소는 '공동주택 / 내부', 부위는 '기타 / 상부(위)' 입니다. 사고 원인은 '작업자 보호구 미착용상태로 작업(보안경 미착용)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",해당공종 근로자 관련내용 교육 실시와 콘크리트 배합물 비산 최소화를 위한 작업방법 개선.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '8℃', '지상 8층, 지하 1층'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기계설비', 중분류 '가설공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공장 / 내부', 부위는 '자재 / 상부(위)' 입니다. 사고 원인은 '타워크레인 부위 H빔 설치 시 작업공간이 부족하여 지그 끝단에  H빔을 올리고 작업 중 바깥으로 기울어지는 H빔을 잡으려다 왼쪽손목 협착'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",간섭이 발생하는 구간에 3Ton 크레인으로 양중하고 T/L 2대를 사용 설치하는 대책과 조치 계획.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '3℃', '지상 29층, 지하 3층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '미장공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '공동주택 / 내부', 부위는 '기타 / 상부(위)' 입니다. 사고 원인은 '재해자가 104동 1코어 17층 세대 내부 벽체 견출 작업을 마치고 계단실로 이동하던 중 왼손에는 사모래통(10L 내 ¾ 정도 들어있었음) 오른손에는 미장용 칼(고대) 를 들고있는 상태에서 바닥이 얼음이 얼어있는 것을 인지하지 못하고 계단참 입구에서 넘어지면서 오른손 손목을 미장용칼이랑 같이 짚으면서 손목이 골절됨'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","사고사례 공유 및 특별안전교육 진행, SWPM회의를 통한 사고사례 전파, 자재 및 도구 운반 시 한손으로 들도록 작업자 교육, 전체 근로자에게 밴드형 아이젠 지급 및 착용 교육, 계단실 일일 점검 및 결빙 시 제거 조치의 시행."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '6℃', '지상 1층, 지하 0층'입니다. 인적사고 '물체에 맞음'이고, 물적사고'낙하' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철골공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '조립작업'이며, 장소는 '동물 및 식물 관련시설 / 외부', 부위는 '자재 / 고속작업대' 입니다. 사고 원인은 '축사현장 H빔 설치 작업중 크레인실링바에서 H빔 낙하하여 사고 낙하원인 알수 없음'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",사고 원인인 기계장비 관리의 설치 및 해체 과정에 대한 세심한 관리와 공사 전 안전교육의 강화로 재발 방지에 최선을 다할 계획.
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '4℃', '지상 20층, 지하 7층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기계설비', 중분류 '기계설비공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '업무시설 / 내부', 부위는 '자재 / 오른손 손등' 입니다. 사고 원인은 '작업자 부주의로 보온재 이동중 바닥 보양천막에 미끄러져 넘어짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",자재운반 시 리프트 이용과 계단 이동 전 바닥 상태 확인을 위한 전파교육 실시.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '10℃', '지상 49층, 지하 4층'입니다. 인적사고 '절단, 베임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '가설공사' 작업에서 사고객체 '건설공구'(중분류: '공구류')와 관련된 사고가 발생했습니다. 작업 프로세스는 '절단작업'이며, 장소는 '공동주택 / 내부', 부위는 '공구류 / 바닥' 입니다. 사고 원인은 '판넬 절단 작업시 2인1조 작업 미 준수 및 작업대 미사용, 절단 작업 기준 미준수'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","2인 1조 작업 실시, 절단 자재 고정을 위한 고정 바이스 사용, 미숙련공 작업 금지, 현장 점검 및 시공사와 감리사 안전교육 실시."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '7℃', '-'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '철도' 공사 중 공종 대분류 '토목', 중분류 '말뚝공사' 작업에서 사고객체 '토사 및 암반'(중분류: '부석')와 관련된 사고가 발생했습니다. 작업 프로세스는 '정비작업'이며, 장소는 '기타 / 외부', 부위는 '부석 / 바닥' 입니다. 사고 원인은 '토사 천공이르 예측하여 오거 천공하였으나 크고작은 호박돌이 오거에 끼여 제거 작업 중 손가락 끼임 사고 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","근로자 특별안전교육 실시와 호박석 끼임시 적절한 도구 사용 교육, 근로자 퇴원 후 경과조치 마련."
"사고인지 시간 '정규작업 -'이고, 날씨 '강우' 일 때 기온 '12℃', '지상 36층, 지하 4층'입니다. 인적사고 '부딪힘'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '거푸집')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '공동주택 / 내부', 부위는 '거푸집 / 상부(위)' 입니다. 사고 원인은 '작업순서 미준수(낙하물 발생 우려가 있는 장소에서 근접하여 작업)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",낙하물 위험구간 이격 작업 실시를 위한 근로자 교육과 손부위 보호장구 추가 지급 및 작업자 안전교육 실시.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '7℃', '지상 2층, 지하 5층'입니다. 인적사고 '떨어짐(3미터 이상 ~ 5미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '금속공사' 작업에서 사고객체 '건설공구'(중분류: '사다리')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공장 / 내부', 부위는 '사다리 / 상부(위)' 입니다. 사고 원인은 '사다리가 미끄러지지 않도록 2인1조 작업 및 하부에서 견고히 잡아주었어야 했으나 미흡했음.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",사다리 사용금지 및 부득이 사용할 경우 사용수칙 준수와 관계법령에 따른 조치예정.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '4℃', '지상 24층, 지하 2층'입니다. 인적사고 '떨어짐(2미터 이상 ~ 3미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '부재'(중분류: '개구부')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '공동주택 / 내부', 부위는 '개구부 / 상부(위)' 입니다. 사고 원인은 '1001호 자재인양구 덮개 인위적 해체로 인하여 추락사고 추정'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",재발 방지 계획서 수립 및 안전관리 실행 프로그램 이행과 무사고 안전관리계획서 작성 후 이행.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '2℃', '지상 11층, 지하 5층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '질병'(중분류: '질병')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '업무시설 / 내부', 부위는 '질병 / 통증' 입니다. 사고 원인은 '몰탈을 용기에 담아 1.2M 높이 발판에 올리려다 어깨에 통증을 느끼고 퇴근 후까지 통증이 지속됨'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",작업 전/중/후 수시로 스트레칭을 실시하고 소운반 작업 시 2인 1조 작업을 시행하는 방안.
